;quest_id;st_answ;id_st;st_ans_calif
5046;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal 1 is not connected to the positive battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb9-l1.qa175;1
5047;BULB_C_VOLTAGE_EXPLAIN_WHY1;because there was a positive and negative connection;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb10-l1.qa159;0
5048;BULB_C_VOLTAGE_EXPLAIN_WHY1;Because they have different electrical states;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb12-l1.qa165;0
5049;BULB_C_VOLTAGE_EXPLAIN_WHY1;The positive battery terminal is separated by a gap from terminal 1.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb13-l1.qa161;1
5050;BULB_C_VOLTAGE_EXPLAIN_WHY1;because it is not connected to the positive battery;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb15-l1.qa161;0
5051;BULB_C_VOLTAGE_EXPLAIN_WHY1;the bulb was not damaged;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb16-l1.qa161;0
5052;BULB_C_VOLTAGE_EXPLAIN_WHY1;I dont know;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb18-l1.qa171;0
5053;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal 1 is connected to the positive battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb19-l1.qa164;0
5054;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal 1 was connected to the positive terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb20-l1.qa171;0
5055;BULB_C_VOLTAGE_EXPLAIN_WHY1;it is connected to the batteries positive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb22-l1.qa170;0
5056;BULB_C_VOLTAGE_EXPLAIN_WHY1;Because they are not damaged.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb25-l1.qa164;0
5057;BULB_C_VOLTAGE_EXPLAIN_WHY1;Because they are not connected.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb26-l1.qa160;1
5058;BULB_C_VOLTAGE_EXPLAIN_WHY1;terminal 1 is connected to the negative battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb27-l1.qa159;1
5059;BULB_C_VOLTAGE_EXPLAIN_WHY1;"the two aren""t connected";FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb28-l1.qa164;1
5060;BULB_C_VOLTAGE_EXPLAIN_WHY1;the terminals are not connected to each other;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb29-l1.qa163;1
5061;BULB_C_VOLTAGE_EXPLAIN_WHY1;the terminals are not connected to each other.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb30-l1.qa166;1
5062;BULB_C_VOLTAGE_EXPLAIN_WHY1;because there is a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb31-l1.qa159;0
5063;BULB_C_VOLTAGE_EXPLAIN_WHY1;Because their was a connected circuit.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb32-l1.qa163;0
5064;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal 1 and the positive terminal had different electrical states.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb34-l1.qa159;0
5065;BULB_C_VOLTAGE_EXPLAIN_WHY1;"Becuase the + was making  contact with terminal 1, closing the battery""s circuit.";FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb35-l1.qa160;0
5066;BULB_C_VOLTAGE_EXPLAIN_WHY1;Because bulb c created a gap so then it had both a positive and negative charge.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb36-l1.qa159;0
5067;BULB_C_VOLTAGE_EXPLAIN_WHY1;Its connected to the positive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb37-l1.qa159;0
5068;BULB_C_VOLTAGE_EXPLAIN_WHY1;The positive battery is separated by a gap with terminal 1.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb39-l1.qa162;1
5069;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal 1 is not connected to the battery.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb40-l1.qa160;0
5070;BULB_C_VOLTAGE_EXPLAIN_WHY1;There was a connection between terminal 1 and the positive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb41-l1.qa162;0
5071;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal one is not connected to the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb42-l1.qa162;1
5072;BULB_C_VOLTAGE_EXPLAIN_WHY2;terminal 2 is not connected to the positive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj7-l1.qa186;1
5073;BULB_C_VOLTAGE_EXPLAIN_WHY2;the positive battery terminal is seperated by a gap from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj8-l1.qa229;1
5074;BULB_C_VOLTAGE_EXPLAIN_WHY2;the positive battery terminal is not connected to terminal 2.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj9-l1.qa190;1
5075;BULB_C_VOLTAGE_EXPLAIN_WHY2;because there is a gap between terminal two and the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj10-l1.qa211;1
5076;BULB_C_VOLTAGE_EXPLAIN_WHY2;The positive battery terminal is separated by a gap from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj12-l1.qa184;1
5077;BULB_C_VOLTAGE_EXPLAIN_WHY2;Because there was a gap between the positive battery terminal and terminal 2.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj14-l1.qa210;1
5078;BULB_C_VOLTAGE_EXPLAIN_WHY2;i dont know;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj19-l1.qa243;0
5079;BULB_C_VOLTAGE_EXPLAIN_WHY2;terminal 2 has a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj19-l1.qa244;0
5080;BULB_C_VOLTAGE_EXPLAIN_WHY2;the gap in terminal 2 is postive;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj19-l1.qa245;0
5081;BULB_C_VOLTAGE_EXPLAIN_WHY2;there is a difference between terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj19-l1.qa246;0
5082;BULB_C_VOLTAGE_EXPLAIN_WHY2;the positive battery terminal is separated by a gay from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj22-l1.qa210;1
5083;BULB_C_VOLTAGE_EXPLAIN_WHY2;The positive battery terminal is separated by a gap from terminal 2.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj23-l1.qa187;1
5084;BULB_C_VOLTAGE_EXPLAIN_WHY2;has to do something with a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj24-l1.qa222;0
5085;BULB_C_VOLTAGE_EXPLAIN_WHY2;the path is completed by the voltage meter;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj24-l1.qa223;0
5086;BULB_C_VOLTAGE_EXPLAIN_WHY2;the positive battery terminal and terminal 2 are not connected;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj29-l1.qa203;1
5087;BULB_C_VOLTAGE_EXPLAIN_WHY2;terminal 2 is connected to the negative terminal and terminal 2 is seperated from the positive terminal by a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj31-l1.qa203;1
5088;BULB_C_VOLTAGE_EXPLAIN_WHY2;positive terminal is serperated from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj33-l1.qa198;0
5089;BULB_C_VOLTAGE_EXPLAIN_WHY2;tell answer;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj33-l1.qa199;0
5090;BULB_C_VOLTAGE_EXPLAIN_WHY2;the terminal is separated from the positive battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj35-l1.qa208;1
5091;BULB_C_VOLTAGE_EXPLAIN_WHY2;the terminal is connected to the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj35-l1.qa209;0
5092;BULB_C_VOLTAGE_EXPLAIN_WHY2;The terminal is not connected to the positive battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj35-l1.qa210;1
5093;BULB_C_VOLTAGE_EXPLAIN_WHY2;the posiive battery terminal is separated by a gap from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj36-l1.qa217;1
5094;BULB_C_VOLTAGE_EXPLAIN_WHY2;terminal 2 is not connected to the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj37-l1.qa184;1
5095;BULB_C_VOLTAGE_EXPLAIN_WHY2;the positive terminal is not connected to terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj38-l1.qa189;1
5096;BULB_C_VOLTAGE_EXPLAIN_WHY2;the positive battery terminal is separted by a gap from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj39-l1.qa228;1
5097;BULB_C_VOLTAGE_EXPLAIN_WHY2;i dont know.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj40-l1.qa220;0
5098;BULB_C_VOLTAGE_EXPLAIN_WHY2;there is a gap between terminal 2 and the positive terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj40-l1.qa221;1
5099;BULB_C_VOLTAGE_EXPLAIN_WHY2;A terminal is not connected to the positive battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj42-l1.qa205;1
5100;BULB_C_VOLTAGE_EXPLAIN_WHY2;the positive terminal and terminal 2 are seperated by a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj43-l1.qa202;1
5101;BULB_C_VOLTAGE_EXPLAIN_WHY2;i still dont know;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj45-l1.qa195;0
5102;BULB_C_VOLTAGE_EXPLAIN_WHY2;the gap separates the positive battery terminal from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj45-l1.qa196;1
5103;BULB_C_VOLTAGE_EXPLAIN_WHY2;positive battery is seperated by a gap from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj46-l1.qa209;0
5104;BULB_C_VOLTAGE_EXPLAIN_WHY2;because the positive terminal is separated by a gap from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj48-l1.qa189;1
5105;BULB_C_VOLTAGE_EXPLAIN_WHY2;The positive battery is separated by a gap from terminal 3.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb1-l1.qa167;0
5106;BULB_C_VOLTAGE_EXPLAIN_WHY2;It was separated by a gap by terminal 2.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb2-l1.qa171;0
5107;BULB_C_VOLTAGE_EXPLAIN_WHY2;The positive battery terminal is separtated by a gap from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb3-l1.qa183;1
5108;BULB_C_VOLTAGE_EXPLAIN_WHY2;"the terminals are not connected - there""s a gap";FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb4-l1.qa162;1
5109;BULB_C_VOLTAGE_EXPLAIN_WHY2;The positive battery terminal is seperated by a gap from termnial one.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb6-l1.qa163;0
5110;BULB_C_VOLTAGE_EXPLAIN_WHY2;seperated by a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb7-l1.qa160;0
5111;BULB_C_VOLTAGE_EXPLAIN_WHY2;same as 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb10-l1.qa160;0
5112;BULB_C_VOLTAGE_EXPLAIN_WHY2;The positive battery terminal is separated by a gap from terminal 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb11-l1.qa165;0
5113;BULB_C_VOLTAGE_EXPLAIN_WHY2;not connected to positive battery;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb15-l1.qa162;0
5114;BULB_C_VOLTAGE_EXPLAIN_WHY2;The positive battery terminal is seporated by a gap from terminal 2.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb19-l1.qa165;1
5115;BULB_C_VOLTAGE_EXPLAIN_WHY2;idk;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb21-l1.qa161;0
5116;BULB_C_VOLTAGE_EXPLAIN_WHY2;npo idea;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb24-l1.qa168;0
5117;BULB_C_VOLTAGE_EXPLAIN_WHY2;"BECAUSE THEY AREN""T DAMAGED.";FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb25-l1.qa165;0
5118;BULB_C_VOLTAGE_EXPLAIN_WHY2;The positive bettery terminal is separated by a gap from terminal 2.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb26-l1.qa161;1
5119;BULB_C_VOLTAGE_EXPLAIN_WHY2;there is a gap between the two of them;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb28-l1.qa165;1
5120;BULB_C_VOLTAGE_EXPLAIN_WHY2;because the positive battery terminal is seperated by a gap from terminal 2;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb29-l1.qa164;1
5121;BULB_C_VOLTAGE_EXPLAIN_WHY2;the positive battery terminal is seperated by a gap from terminal 2.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb30-l1.qa167;1
5122;BULB_C_VOLTAGE_EXPLAIN_WHY2;The positive battery terminal is separated by a gap from terminal 1.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb32-l1.qa164;0
5123;BULB_C_VOLTAGE_EXPLAIN_WHY2;Terminal 2 and the positive terminal had different electrical states.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb34-l1.qa160;0
5124;BULB_C_VOLTAGE_EXPLAIN_WHY2;separated by a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb38-l1.qa161;0
5125;BULB_C_VOLTAGE_EXPLAIN_WHY2;The positive battery is separated by a gap from terminal 2.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb39-l1.qa163;1
5126;BULB_C_VOLTAGE_EXPLAIN_WHY6;there is no gap between the positive battery terminal and terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj3-l1.qa196;1
5127;BULB_C_VOLTAGE_EXPLAIN_WHY6;terminal 6 is connected to the positive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj7-l1.qa188;1
5128;BULB_C_VOLTAGE_EXPLAIN_WHY6;the positive battery terminal is connected to terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj8-l1.qa231;1
5129;BULB_C_VOLTAGE_EXPLAIN_WHY6;the positive battery terminal is connected to terminal 6.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj9-l1.qa192;1
5130;BULB_C_VOLTAGE_EXPLAIN_WHY6;termonal 6 is connected to the positive battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj11-l1.qa216;1
5131;BULB_C_VOLTAGE_EXPLAIN_WHY6;because there is no gap between the positive battery terminal and terminal 6.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj13-l1.qa225;1
5132;BULB_C_VOLTAGE_EXPLAIN_WHY6;Because the positive batter terminal and terminal 6 were connected.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj14-l1.qa212;1
5133;BULB_C_VOLTAGE_EXPLAIN_WHY6;Because the positive battery terminal and terminal 6 were connected.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj14-l1.qa213;1
5134;BULB_C_VOLTAGE_EXPLAIN_WHY6;the positive battery terminal is directly connected to terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj15-l1.qa237;1
5135;BULB_C_VOLTAGE_EXPLAIN_WHY6;there is a gap between the postive terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj19-l1.qa248;0
5136;BULB_C_VOLTAGE_EXPLAIN_WHY6;terminal 6 is connected to the difference;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj19-l1.qa250;0
5137;BULB_C_VOLTAGE_EXPLAIN_WHY6;the negative battery terminal is separated by a gap from terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj22-l1.qa212;1
5138;BULB_C_VOLTAGE_EXPLAIN_WHY6;the negative battery terminal is separated by a gap from terminal 6 and bulb c is damaged;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj22-l1.qa213;1
5139;BULB_C_VOLTAGE_EXPLAIN_WHY6;the;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj22-l1.qa214;0
5140;BULB_C_VOLTAGE_EXPLAIN_WHY6;the negative;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj22-l1.qa215;0
5141;BULB_C_VOLTAGE_EXPLAIN_WHY6;The positive battery terminal is not separated by a gap from terminal 6.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj23-l1.qa189;1
5142;BULB_C_VOLTAGE_EXPLAIN_WHY6;The gap prevents the terminals from being closed;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj24-l1.qa228;0
5143;BULB_C_VOLTAGE_EXPLAIN_WHY6;terminal is connected to postive terminal of the battery;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj24-l1.qa230;1
5144;BULB_C_VOLTAGE_EXPLAIN_WHY6;the positive battery terminal is no seperated by a gap from terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj26-l1.qa230;1
5145;BULB_C_VOLTAGE_EXPLAIN_WHY6;the positive battery terminal is not seperated by a gap from terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj26-l1.qa231;1
5146;BULB_C_VOLTAGE_EXPLAIN_WHY6;no clue;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj27-l1.qa211;0
5147;BULB_C_VOLTAGE_EXPLAIN_WHY6;the terminal is connected;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj27-l1.qa212;0
5148;BULB_C_VOLTAGE_EXPLAIN_WHY6;there is a gap between terminal 6 and a positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj28-l1.qa208;0
5149;BULB_C_VOLTAGE_EXPLAIN_WHY6;there is a gap in the path;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj28-l1.qa209;0
5150;BULB_C_VOLTAGE_EXPLAIN_WHY6;there is a damaged bulb;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj28-l1.qa210;0
5151;BULB_C_VOLTAGE_EXPLAIN_WHY6;the positive battery terminal and terminal 6 are connected.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj29-l1.qa205;1
5152;BULB_C_VOLTAGE_EXPLAIN_WHY6;The positive battery terminal was not separted by a gap from terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj30-l1.qa198;1
5153;BULB_C_VOLTAGE_EXPLAIN_WHY6;terminal 6 is conncted to the positive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj31-l1.qa205;1
5154;BULB_C_VOLTAGE_EXPLAIN_WHY6;there is no gap seperated terminal 6 and the positive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj33-l1.qa201;1
5155;BULB_C_VOLTAGE_EXPLAIN_WHY6;answer;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj33-l1.qa202;0
5156;BULB_C_VOLTAGE_EXPLAIN_WHY6;tell answer;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj33-l1.qa203;0
5157;BULB_C_VOLTAGE_EXPLAIN_WHY6;Terminal 6 is connected to the positive battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj35-l1.qa213;1
5158;BULB_C_VOLTAGE_EXPLAIN_WHY6;there is no gap seperating the positive battery terminal from terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj36-l1.qa219;1
5159;BULB_C_VOLTAGE_EXPLAIN_WHY6;terminal 6 is connected to the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj37-l1.qa186;1
5160;BULB_C_VOLTAGE_EXPLAIN_WHY6;the positive terminal is connected to terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj38-l1.qa191;1
5161;BULB_C_VOLTAGE_EXPLAIN_WHY6;the positive battery terminal is not connected;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj39-l1.qa230;0
5162;BULB_C_VOLTAGE_EXPLAIN_WHY6;positive battery terminal is separated by a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj39-l1.qa231;0
5163;BULB_C_VOLTAGE_EXPLAIN_WHY6;positive battery terminal is separated by a gap from terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj39-l1.qa232;0
5164;BULB_C_VOLTAGE_EXPLAIN_WHY6;terminal 6 is directly connected to the positive terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj40-l1.qa223;1
5165;BULB_C_VOLTAGE_EXPLAIN_WHY6;the positive terminal and terminal 6 are connected;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj43-l1.qa204;1
5166;BULB_C_VOLTAGE_EXPLAIN_WHY6;the two terminals are connected;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj45-l1.qa198;1
5167;BULB_C_VOLTAGE_EXPLAIN_WHY6;the negative battery terminal is seperated by a gap from terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj47-l1.qa223;1
5168;BULB_C_VOLTAGE_EXPLAIN_WHY6;the negative battery terminal is serperated  by a gap from terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj47-l1.qa224;1
5169;BULB_C_VOLTAGE_EXPLAIN_WHY6;the negative battery terminal is seperated by a gap from terminal 6 making the voltage 0;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj47-l1.qa225;1
5170;BULB_C_VOLTAGE_EXPLAIN_WHY6;because the positive terminal is connected to terminal 6;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj48-l1.qa191;1
5171;BULB_C_VOLTAGE_EXPLAIN_WHY6;The battery is damaged.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb1-l1.qa169;0
5172;BULB_C_VOLTAGE_EXPLAIN_WHY6;It was connected.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb2-l1.qa173;1
5173;BULB_C_VOLTAGE_EXPLAIN_WHY6;It is not connected.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb6-l1.qa165;0
